LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,Degradation_Rate,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,Driver_encoded,PitNextLap,Year
1.1622590803718529,1.0919558046895748,0.05937110961525121,-0.133974581521368,-0.3696412999212847,0.2494970193401458,0.05791416825553496,1.082394091011426,1.3674048547300115,0.016474230585488275,True,False,False,False,False,1,1,2024
1.217617570635566,1.0919558046895748,0.1549579569261919,-0.133974581521368,-0.3461615227957624,0.29007177840791937,0.06644909504880643,1.1361780660096865,1.3674048547300115,0.022479289404156003,True,False,False,False,False,1,1,2024
1.272976060899279,1.0919558046895748,0.2505448042371326,-0.133974581521368,-0.3494444095671124,0.27720930376466574,0.06525576181935192,1.1899620410079463,1.3674048547300115,0.015269956168425173,True,False,False,False,False,1,1,2024
1.3283345511629923,1.0919558046895748,0.34613165154807324,-0.133974581521368,-0.35065765033043694,0.3024374192666696,0.06481474736498845,1.2437460160062066,1.3674048547300115,0.017282105185489945,True,False,False,False,False,1,1,2024
1.3836930414267052,1.0919558046895748,0.44171849885901393,-0.133974581521368,-0.3458760543808621,0.25689432235386234,0.06655286315571564,1.2975299910044669,1.3674048547300115,0.004260923943771728,True,False,False,False,False,1,1,2024
1.4390515316904184,1.0919558046895748,0.5373053461699546,-0.133974581521368,-0.34623288989948775,0.19937201085914105,0.06642315302207905,1.351313966002727,1.3674048547300115,-0.00984149127921754,True,False,False,False,False,1,1,2024
1.4944100219541314,1.0919558046895748,0.6328921934808953,-0.133974581521368,-0.29905923433726916,0.26594773798259014,0.08357083268880361,1.4050979410009872,1.3674048547300115,0.0009136662139419264,True,False,False,False,False,1,1,2024
1.5497685122178446,1.0919558046895748,0.728479040791836,-0.133974581521368,-0.32161123911436623,0.31513428264842136,0.07537315224298667,1.4588819159992474,1.1400170209380323,0.007545896053912877,True,False,False,False,False,1,1,2024
-1.6056654328138016,-1.1270728515688235,-1.2788447527379183,0.6077136312399798,0.5035352141539706,-1.7578770813148898,0.46056036508945686,-1.6068046589015823,0.0030778519781370596,-3.4249104786432265,False,False,True,False,False,5,0,2024
-1.5503069425500886,-1.1270728515688235,-1.1832579054269776,0.6077136312399798,1.742539501923524,-1.4801469957775184,0.9109398911015664,-1.5530206839033223,0.0030778519781370596,-2.9998610478568684,False,False,True,False,False,5,0,2024
-1.4949484522863754,-1.1270728515688235,-1.087671058116037,0.6077136312399798,0.35494890419854064,-2.244663782620507,0.4065490654432835,-1.499236708905062,0.0030778519781370596,-3.03024787193548,False,False,True,False,False,5,0,2024
-1.4395899620226624,-1.1270728515688235,-0.9920842108050963,0.6077136312399798,-0.22719256088620374,-2.3432576869675046,-0.5775098344021952,-1.4454527339068017,0.0030778519781370596,-2.3829902137453476,False,False,True,False,False,5,0,2024
-1.3842314717589492,-1.1270728515688235,-0.8964973634941557,0.6077136312399798,-0.18936799591195888,-0.0824983562157594,-0.5637605602367426,-1.3916687589085417,0.23046568577011614,-0.1169934873193133,False,False,True,False,False,5,0,2024
